2.61E+12,一般財団法人療道協会西山病院,イッパンザイダンホウジン　リョウドウキョウカイ　ニシヤマビョウイン,,,1,26,209,京都府長岡京市今里５－１－１,34.935319,135.687664,http://www.nishiyama-hospital.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，05月01日，12月29日，12月30日，12月31日,,,,,287,,,287
2.61E+12,京都第二赤十字病院,キョウトダイニセキジュウジビョウイン,,,1,26,102,京都府京都市上京区釜座通丸太町上ル春帯町３５５番地の５,35.018978,135.756099,https://www.kyoto2.jrc.or.jp/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，05月01日，12月29日，12月30日，12月31日,667,0,0,0,0,0,0,667
2.61E+12,室町病院,ムロマチビョウイン,,,1,26,102,京都府京都市上京区室町通上立売下る裏築地町８８,35.031115,135.758126,http://www.muromachi.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月31日，12月30日,50,,,,,,,50
2.61E+12,社会医療法人　西陣健康会　堀川病院,シャカイイリョウホウジン　ニシジンケンコウカイ　ホリカワビョウイン,,,1,26,102,京都府京都市上京区堀川通今出川上る北舟橋町８６５,35.030504,135.752626,http://www.horikawa-hp.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，08月16日，12月30日，12月31日,198,,,,,,,198
2.61E+12,医療法人　相馬病院,イリョウホウジン　ソウマビョウイン,,,1,26,102,京都府京都市上京区御前通今小路下ル南馬喰町９１１番地,35.027782,135.736822,https://www.sohma-hp.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,130,0,0,0,0,0,0,130
2.61E+12,京都府立医科大学附属病院,キョウトフリツイカダイガクフゾクビョウイン,,,1,26,102,京都府京都市上京区河原町通広小路上る梶井町４６５,35.024116,135.770153,http://www.h.kpu-m.ac.jp/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,893,,,,118,54,,1065
2.61E+12,社会福祉法人京都社会事業財団　西陣病院,シャカイフクシホウジンキョウトシャカイジギョウザイダン　ニシジンビョウイン,,,1,26,102,京都府京都市上京区五辻通六軒町西入溝前町１０３５,35.032865,135.739127,https://www.nishijinhp.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,300,,,,,,,300
2.61E+12,医療法人愛寿会同仁病院,イリョウホウジンアイジュカイドウジンビョウイン,,,1,26,102,京都府京都市上京区一条通新町東入東日野殿町３９４－１,35.026394,135.757293,http://www.dohjin-hp.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,39,60,,60,,,,99
2.61E+12,医療法人明生会　賀茂病院,イリョウホウジンメイセイカイカモビョウイン,,,1,26,101,京都府京都市北区東栗栖町４３,35.04903,135.745181,http://www.kamo-hp.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,12月30日午後～翌年1月3日まで休診,34,25,25,,,,,59
2.61E+12,社会福祉法人　聖ヨゼフ会　肢体不自由児・重症心身障害児施設　聖ヨゼフ医療福祉センター,シャカイフクシホウジン　セイヨゼフカイ　シタイフジユウジ・ジュウショウシンシンショウガイジシセツ　セイヨゼフイリョウフクシセンター,,,1,26,101,京都府京都市北区東紅梅町　６－１,35.029115,135.732072,http://www.joseph-kyoto.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月29日，12月30日，12月31日,81,44,,,,,,
2.61E+12,医療法人　浜田会　　洛北病院,イリョウホウジン　ハマダカイ　　ラクホクビョウイン,,イリョウホウジン　ハマダカイ　ラクホクビョウイン,1,26,101,京都府京都市北区上賀茂神山６番地,35.076305,135.76454,,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,,80,80,,,,,80
2.61E+12,冨田病院,トミタビョウイン,,トミタビョウイン,1,26,101,京都府京都市北区小山下内河原町５６,35.044892,135.760791,http://www.kyoto-hakuaikai.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,99,,,,,,,99
2.61E+12,一般財団法人　薬師山病院,イッパンザイダンホウジン　ヤクシヤマビョウイン,薬師山病院,ヤクシヤマビョウイン,1,26,101,京都府京都市北区大宮薬師山西町１５番地,35.058029,135.737987,https://www.juzenkai.or.jp/yakushiyama,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月30日，12月31日,70,,,,,,,70
2.61E+12,社会福祉法人京都博愛会　　京都博愛会病院,シャカイフクシホウジンキョウトハクアイカイ　　キョウトハクアイカイビョウイン,,,1,26,101,京都府京都市北区上賀茂ケシ山１番地,35.060362,135.771873,https://www.kyoto-hakuaikai.or.jp/hakuai/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,150,54,,,186,,,390
2.61E+12,三菱京都病院,ミツビシキョウトビョウイン,,,1,26,111,京都府京都市西京区桂御所町１番地,34.987758,135.701438,http://www.mitsubishi-hp.jp/,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，08月16日，08月17日，12月31日,188,,,,,,,
2.61E+12,医療法人倖生会　身原病院,イリョウホウジンコウセイカイ　ミハラビョウイン,,,1,26,111,京都府京都市西京区上桂宮ノ後町６－８,34.990785,135.696327,https://mihara.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01月01日，01月02日，01月03日，12月31日,29,,,,,,,29
2.61E+12,医療法人清仁会　洛西ニュータウン病院,イリョウホウジンセイジンカイ　ラクサイニュータウンビョウイン,洛西ニュータウン病院,ラクサイニュータウンビョウイン,1,26,111,京都府京都市西京区大枝東新林町３丁目６番地,34.96701,135.673691,https://www.shimizu-hospital.or.jp/newtown/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，3月20日、４月29日、5月３日、5月4日、5月5日、5月6日、7月21日、8月11日、9月15日、9月23日、10月13日、11月3日、11月24日、12月30日，12月31日,138,46,46,,,,,184
2.61E+12,医療法人京都翔医会　西京都病院,イリョウホウジン　キョウトショウイカイ　ニシキョウトビョウイン,,,1,26,111,京都府京都市西京区桂畑ケ田町１７５番地,34.99197,135.70388,http://www.hospynkh.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月31日,199,0,,0,0,0,0,199
2.61E+12,社会福祉法人　京都社会事業財団　京都桂病院,シャカイフクシホウジン　キョウトシャカイジギョウザイダン　キョウトカツラビョウイン,,,1,26,111,京都府京都市西京区山田平尾町１７番地,34.981953,135.687134,http://www.katsura.com,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,年末年始（12月29日、12月30日、12月31日、1月1日、1月2日、1月3日）,545,,,,,6,,551
2.61E+12,医療法人清仁会　シミズ病院,イリョウホウジンセイジンカイ　シミズビョウイン,,,1,26,111,京都府京都市西京区山田中吉見町１１番地２,34.981711,135.6928,http://www.shimizu-hospital.or.jp/,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,01月01日，01月02日，01月03日，12月30日，12月31日,139,,,,,,,139
